parcel,address,current_property_class,current_property_use,current_year_built,current_total_living_area,current_stories,current_assessed_value,lot_depth,lot_width,lot_size,max_n_units,lot_size_max_n_units,zoning_max_n_units,zoning,use,lot_minimum_per_du_sq_ft,lot_width_ft,front_yard_setback_ft,side_yard_setback_ft,rear_yard_setback_ft,reversed_corner_setback_ft,height_ft,lot_cvg_pct,usable_open_space_per_du_ft,distance_to_capitol_miles,latitude,longitude
80924400990,1404 Wheeler Rd,Residential,Condominium,0,0,0,0,0.0,0.0,682088.61,200.0,454.72574,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,5.19299631946273,43.149198839034085,-89.36932622079998
70836209043,6733 Schroeder Rd,Commercial,112 unit Apartment,0,0,0,12726000,0.0,0.0,698233.0,200.0,465.4886666666667,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,6.198902941192265,43.04404965673317,-89.49949829392291
80924400635,93 Golf Pkwy,Residential,Condominium,0,0,0,0,0.0,0.0,776674.0,200.0,517.7826666666666,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,5.21883535450427,43.14894617485614,-89.36433120386894
80925101977,1633 Wheeler Rd,Residential,Condominium,0,0,0,0,0.0,0.0,801590.0,200.0,534.3933333333333,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,5.018173214717719,43.146066828540775,-89.36491833594472
70823400985,7012 Tree Ln,Commercial,Commercial exempt,0,0,0,6300000,0.0,0.0,841143.6,200.0,560.7624,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,6.121508363655328,43.06657918747351,-89.50485472337563
71004105013,302 Parkwood Ln,Commercial,272 unit Apartment,0,0,0,40800000,0.0,0.0,843425.0,200.0,562.2833333333333,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,4.286087126727205,43.104507356094665,-89.3099754882086
71003215011,225 N Thompson Dr,Commercial,316 unit Apartment,0,0,0,31416000,0.0,0.0,848191.0,200.0,565.4606666666666,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,4.818660855953008,43.103546379656,-89.29756601397212
70936400971,1108 Moorland Rd,Commercial,254 unit Apartment,0,0,0,18029000,0.0,0.0,928273.0,200.0,618.8486666666666,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,2.8897892772065,43.03514364519566,-89.36583700271579
70820400946,402 Tawny Elm Pkwy,Agricultural,Agricultural,0,0,0,0,0.0,0.0,943251.0,200.0,1257.668,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,9.224603935424456,43.06395097482011,-89.56610782719557
70823302157,202 Randolph Dr,Commercial,537 unit Apartment,0,0,0,58364000,0.0,0.0,1042702.0,200.0,695.1346666666667,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,6.660439218476019,43.06283697056869,-89.51501118625768
81035200998,5803 Lien Rd,Agricultural,Agricultural,0,0,0,63900,0.0,0.0,1219786.0,100.0,609.893,100,TR-P,Single-family attached,2000,20.0,15,6,20,8,40,90,,6.174228079810016,43.11989051397771,-89.27894514727346
70820400938,404 N Sugar Maple Ln,Agricultural,Agricultural,0,0,0,0,0.0,0.0,2730828.0,200.0,3641.104,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,9.108337857046694,43.063885127709554,-89.56379451956023
70922204048,411 Paunack Pl,Residential,3 unit Apartment,1929,2641,2,796000,42.0,116.0,4872.0,6.496,6.496,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,1.821024159299396,43.07317692036936,-89.42030067364966
70922204080,412 Chamberlain Ave,Residential,2 Unit,1927,2112,2,614600,45.0,90.0,4050.0,5.4,5.4,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,1.8039070244206938,43.073587069821436,-89.41999124959435
70921108069,321 Walnut St,Residential,5 unit Apartment,1937,3822,2,870000,45.0,104.0,4680.0,6.24,6.24,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,2.0820007230181283,43.07208697301948,-89.42536239731398
71005415065,3311 Ivy St,Residential,Single family,1926,1496,1,257500,51.15,121.0,6139.0,4.092666666666666,4.092666666666666,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.003469592444289,43.09804190803971,-89.3341979350401
70922111061,125 N Randall Ave,Residential,Single family,1884,1688,2,497100,55.0,50.0,2750.0,7.857142857142857,7.857142857142857,200,TR-U2,Multi-family (>36 units),350,50.0,15,10,20,12,78,80,40.0,1.2672351441257759,43.070648730014774,-89.40878308436744
70920115015,3329 Stevens St,Residential,4 unit Apartment,1940,1190,1,415000,65.5,108.0,7026.0,4.684,4.684,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.0776137106524666,43.07113909198045,-89.44500374724821
70922111087,1324 Randall Ct,Residential,Single family,1915,1564,2,451700,66.0,38.0,2508.0,7.1657142857142855,7.1657142857142855,200,TR-U2,Multi-family (>36 units),350,50.0,15,10,20,12,78,80,40.0,1.2644905524417003,43.070488919392645,-89.4086762286087
71006403077,101 Dunning St,Residential,Single family,1905,1150,2,434800,80.0,60.0,7620.0,5.08,5.08,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.368064524127146,43.097383458765094,-89.34916777315064
71005327137,318 Elmside Blvd,Residential,2 Unit,1922,2560,2,562300,80.0,80.0,6400.0,4.266666666666667,4.266666666666667,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.4764636156831545,43.093238835892926,-89.3423990140119
80924400776,85 Golf Course Rd,Residential,Vacant,0,0,0,200,80.0,265.0,21272.0,14.181333333333331,14.181333333333331,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,5.310172164638004,43.15070409069041,-89.36745579601009
71005415172,3399 Ivy St,Residential,Vacant,0,0,0,12300,80.7,75.0,6042.0,4.028,4.028,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.9979492179907328,43.097559977034614,-89.33391592128392
70922204022,419 Paunack Pl,Residential,2 Unit,1930,2780,3,618000,84.0,40.0,3360.0,4.48,4.48,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,1.820079803516165,43.07350566788837,-89.4203061473155
70912402016,220 N Thornton Ave,Residential,4 unit Apartment,1946,3822,2,675000,85.0,86.0,6086.0,4.057333333333333,4.057333333333333,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.4991439776482096,43.09159350694753,-89.3656388706281
70922401131,1102 Bowen Ct,Residential,3 unit Apartment,1992,3376,2,1075000,85.0,93.67,7961.95,5.307966666666666,5.307966666666666,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.1361926417852335,43.06724628727895,-89.4043548641969
81032103046,3574 Ridgeway Ave,Residential,2 Unit,1930,2397,1,388600,85.0,102.0,8670.0,5.78,5.78,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,4.095296700015897,43.116736764888046,-89.32712658095626
70913111153,1102 E Johnson St,Residential,4 unit Apartment,1885,3104,2,620000,89.0,95.0,8455.0,5.636666666666667,5.636666666666667,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.04864563816221,43.087270098756505,-89.37260671883762
70913204289,317 Norris Ct,Residential,5 unit Apartment,1917,4824,2,635000,90.0,67.2,6048.0,8.064,8.064,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,0.8538543054512071,43.085519198674874,-89.37604127743619
70922415025,108 S Mills St,Residential,Single family,1942,1460,2,419400,95.0,71.0,6745.0,4.496666666666667,4.496666666666667,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.1740447460404004,43.06612336142982,-89.40436581132586
70913204271,311 Norris Ct,Residential,5 unit Apartment,1917,4824,2,580000,95.88,56.95,7261.0,9.681333333333331,9.681333333333331,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,0.8535846035561382,43.08539900111597,-89.37576898550151
70920101147,706 Hill St,Residential,Single family,1917,1159,2,349900,96.4,85.7,8262.0,11.016,11.016,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,2.99459896092904,43.07432010855102,-89.443561635424
70920101139,3302 Harvey St,Residential,Single family,1950,1360,2,400100,97.5,42.85,4178.0,5.570666666666667,5.570666666666667,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,2.994776820645512,43.07414502313637,-89.44356218929575
70913204049,307 N Paterson St,Residential,2 Unit,1920,2392,2,376700,99.0,33.0,3267.0,4.356,4.356,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,0.8074439779230134,43.08483668612364,-89.37626389526815
70913213280,208 N Livingston St,Residential,2 Unit,1899,3380,2,678300,99.0,66.0,6534.0,4.356,4.356,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,0.6376966543008094,43.08251630970883,-89.37752353721434
71006301081,301 N Third St,Commercial,Commercial exempt,0,0,0,0,99.0,162.0,16038.0,10.692,10.692,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,2.0195613625811584,43.0972760929154,-89.35886646324693
70922202092,1914 University Ave,Residential,Single family,1939,1504,2,440100,100.0,40.0,4000.0,5.333333333333333,5.333333333333333,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,1.7256864002566839,43.07341236999841,-89.41843135374111
70921203174,704 Schmitt Pl,Residential,Single family,1947,1408,2,385500,100.0,45.0,4500.0,6.0,6.0,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,2.897718436425367,43.07430147676699,-89.4416461285032
81032408173,1313 Carpenter St,Residential,Single family,1998,1000,1,376200,100.0,55.0,6600.0,4.4,4.4,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.6228008813644688,43.11297352681039,-89.33525186290814
71007214035,309 S Dickinson St,Residential,2 Unit,1914,1980,2,446200,100.0,66.0,6600.0,4.4,4.4,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.4241298693985376,43.08627300923603,-89.36100519494632
70836215082,1029 Gammon Ln,Residential,2 Unit,1994,2322,2,431900,100.0,74.0,7371.0,4.914,4.914,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,6.396006758351185,43.04276443783529,-89.50300378033803
81032311144,901 N Oak St,Residential,2 Unit,1956,2640,2,430000,100.0,79.0,7900.0,5.266666666666667,5.266666666666667,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.1906859324758963,43.109364107078086,-89.3425290526201
81032311045,709 N Oak St,Residential,Single family,1954,1054,1,346700,100.0,80.0,8000.0,5.333333333333333,5.333333333333333,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.1184924131516683,43.10795427614955,-89.34253079353606
81028401066,4405 Dwight Dr,Residential,4 unit Apartment,1977,2000,1,480000,100.0,95.0,9500.0,6.333333333333333,6.333333333333333,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,5.2665351276892824,43.128330943702025,-89.31019028452658
71001404111,6944 Littlemore Dr,Residential,Single family,2005,1741,2,334100,100.05,70.03,7057.0,4.704666666666666,4.704666666666666,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,6.682699459279579,43.09793820148369,-89.25608232633932
71007301056,1331 Morrison St,Residential,3 unit Apartment,1940,1463,1,878000,101.5,66.0,6699.0,4.466,4.466,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.4455515832033654,43.08246062424093,-89.35779369868108
81032102105,1614 Rowland Ave,Residential,Single family,1925,1140,2,346600,102.0,60.0,6120.0,4.08,4.08,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,4.132388289726973,43.11669868001237,-89.32604249440615
81032311053,701 N Oak St,Residential,Single family,1955,1216,1,289800,102.0,80.0,8160.0,5.44,5.44,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.1075060439110755,43.10773502453492,-89.34252763993337
71007301072,1321 Morrison St,Residential,4 unit Apartment,1907,2502,2,960000,102.5,66.0,6765.0,4.51,4.51,8,TR-V1,Single-family attached (5-8 dwelling units),1500,,20,6,25,12,40,90,100.0,1.4221860558989785,43.0822270667418,-89.35816494838234
71005315124,201 S Fair Oaks Ave,Residential,Single family,1909,1712,2,400800,102.55,60.0,6152.0,4.101333333333334,4.101333333333334,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.672123246031051,43.0947885398944,-89.33915609941818
70913204263,929 E Gorham St,Residential,2 Unit,1879,1733,2,399600,103.0,49.75,5124.25,6.832333333333334,6.832333333333334,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,0.8651256114800834,43.085628179893064,-89.37585220452917
71005415164,3395 Ivy St,Residential,Vacant,0,0,0,13400,103.2,70.0,7224.0,4.816,4.816,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.9875019834994294,43.09758863761462,-89.3341829999103
71007301064,1325 Morrison St,Residential,5 unit Apartment,1923,4170,2,1160000,104.0,66.0,6864.0,4.576,4.576,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,1.4338106395133823,43.08234202963267,-89.35797946507014
81021301023,3102 Old Gate Rd,Residential,Vacant,0,0,0,0,104.42,125.17,12905.0,8.603333333333333,8.603333333333333,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,5.310898504042174,43.13578652477397,-89.3203755731229
81032305105,3217 Ridgeway Ave,Residential,2 Unit,1936,1498,2,285900,105.0,66.0,6930.0,4.62,4.62,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.4612676344654303,43.110159508911444,-89.33588514061363
70913107285,1201 E Mifflin St,Residential,4 unit Apartment,1954,3200,2,690000,106.0,57.0,6042.0,4.028,4.028,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.1498852601375518,43.086857176870254,-89.3687398046052
70913107269,1209 E Mifflin St,Residential,Single family,1954,819,1,361800,106.0,57.6,6105.6,4.0704,4.0704,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.171445888808535,43.08707371527392,-89.36843181752407
71006420055,2245 Winnebago St,Residential,2 Unit,1864,1279,2,319000,106.0,70.0,7420.0,4.946666666666666,4.946666666666666,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.242649089311674,43.09643728570223,-89.35133723784575
71007301030,1341 Morrison St,Residential,4 unit Apartment,1918,2493,3,990000,106.5,58.0,6206.0,4.137333333333333,4.137333333333333,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.4631957128690851,43.08264294238897,-89.35751724450982
71005303062,157 Corry St,Residential,2 Unit,1948,1912,2,363600,107.5,68.0,6235.0,4.156666666666666,4.156666666666666,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.4834398239342166,43.096128848401655,-89.34486361788659
81033302035,1214 MacArthur Rd,Residential,Single family,1977,1104,1,262500,108.0,67.0,7236.0,4.824,4.824,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.222306992360594,43.11342449056957,-89.31966200474855
71019409111,5327 Hoboken Rd,Residential,Single family,1956,952,1,277700,109.0,76.0,8284.0,5.522666666666667,5.522666666666667,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.6171546295968353,43.048003249779065,-89.34770308717977
70836215040,1111 Gammon Ln,Residential,2 Unit,1966,1500,1,468600,109.07,87.25,9517.0,6.344666666666667,6.344666666666667,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,6.417187329069534,43.04190805944423,-89.50301446944744
71005201018,3015 Commercial Ave Unit CDM,Residential,Condominium,0,0,0,0,109.2,80.0,8736.0,5.824,5.824,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.116674222647431,43.1064868306664,-89.34051295467007
60812209117,6718 East Pass,Residential,2 Unit,1997,3612,2,559800,109.31,119.36,13047.0,8.698,8.698,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,7.234959018410019,43.01285852867983,-89.49974839337044
70921207085,517 N Franklin Ave,Residential,4 unit Apartment,1954,4000,2,730000,110.0,60.0,6600.0,8.8,8.8,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,2.611287234921858,43.07327663375916,-89.43594745869376
70913104041,1204 E Johnson St,Residential,Single family,1885,2351,2,538800,110.0,66.0,7260.0,4.84,4.84,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.1688705877333285,43.088516212060625,-89.37089223795333
70835110069,7002 New Washburn Way,Residential,Single family,1997,3030,2,657500,110.0,120.0,13066.0,8.710666666666667,8.710666666666667,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,6.43755455111886,43.04374547341241,-89.50435916131879
70920116071,305 Palomino Ln,Residential,4 unit Apartment,1990,3224,2,605000,110.29,73.05,7954.25,5.302833333333333,5.302833333333333,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.033862327137517,43.0698546044741,-89.44396483908449
70913114058,1012 E Dayton St,Residential,4 unit Apartment,1948,2176,2,0,110.3,49.62,8691.1,5.794066666666667,5.794066666666667,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,0.9283238695594885,43.08552460418985,-89.37336842937526
70920116089,301 Palomino Ln,Residential,2 Unit,1952,2720,2,498600,110.43,79.54,8783.85,5.8559,5.8559,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.035565925665382,43.06964674891782,-89.44396615748737
60812209125,6702 East Pass,Residential,2 Unit,1997,3898,2,562300,110.79,116.63,12787.0,8.524666666666667,8.524666666666667,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,7.216984162437276,43.012859131029685,-89.49930869459722
81032302135,905 Melvin Ct,Residential,Single family,1944,544,1,257200,111.88,60.0,6712.0,4.474666666666667,4.474666666666667,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.423212799745999,43.11017274842263,-89.33697172624859
71009303068,206 Davidson St,Commercial,8 unit Apartment,0,0,0,1119000,112.0,175.9,19700.08,13.133386666666668,13.133386666666668,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.1858369447003607,43.08302988983235,-89.32240609386871
71006305017,2153 E Washington Ave,Residential,2 Unit,1900,2609,2,467900,113.35,65.5,7424.0,4.949333333333334,4.949333333333334,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.1125699060513146,43.09574631516575,-89.35396328997976
70921108134,2206 Kendall Ave,Residential,6 unit Apartment,1929,6037,3,1100000,114.0,60.0,6840.0,4.56,4.56,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,2.0236216444378368,43.071852208833334,-89.42417307721712
70921108035,2213 University Ave,Residential,5 unit Apartment,1939,3133,2,860000,114.0,60.0,6840.0,9.12,9.12,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,2.0465697694446763,43.072128126274414,-89.4246642557705
60804107072,9114 Silverstone Ln,Residential,Single family,2018,2424,2,615500,115.0,70.0,8050.0,5.366666666666666,5.366666666666666,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,8.657405348475432,43.03021384471918,-89.54430145280952
71006428017,2329 Sommers Ave,Residential,3 unit Apartment,1902,2803,2,545100,115.0,88.0,10120.0,6.746666666666667,6.746666666666667,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.2610256343637802,43.092670504100965,-89.34693896662854
70836308126,1509 McKenna Blvd,Residential,4 unit Apartment,1983,4016,2,0,115.0,100.0,11500.0,7.666666666666667,7.666666666666667,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,6.291369880174849,43.03675087484534,-89.49738070699776
70922204056,2008 University Ave,Residential,2 Unit,1927,2676,2,671600,116.0,42.0,4872.0,6.496,6.496,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,1.8131364518963606,43.073198352423326,-89.42014622448684
71006127023,413 Kedzie St,Residential,Vacant,0,0,0,82700,116.0,60.0,6960.0,4.64,4.64,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.7987019991888897,43.104829511266125,-89.34723933757262
70913104083,1209 E Gorham St,Residential,4 unit Apartment,1967,2838,2,495000,116.35,66.7,7688.0,5.125333333333334,5.125333333333334,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.1858923092014186,43.08890728524885,-89.37106584058982
70935301089,2517 Fish Hatchery Rd,Commercial,8 unit Apartment,0,0,0,677000,116.5,137.89,16016.77,10.677846666666667,10.677846666666667,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.745501848448711,43.03767441127851,-89.40403494711171
70913105164,1250 E Dayton St,Residential,3 unit Apartment,1900,2352,2,488500,117.33,51.3,6776.0,4.517333333333333,4.517333333333333,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.2601928100794222,43.088916358777645,-89.36863562472871
71005110053,117 N Fair Oaks Ave,Residential,Single family,1923,1046,2,262300,117.52,80.0,9480.0,6.32,6.32,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.2473918927478835,43.10094583018951,-89.33102231159216
70920104191,721 N Midvale Blvd,Residential,4 unit Apartment,1959,3680,2,635000,118.0,70.0,8260.0,5.506666666666667,5.506666666666667,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.3565886797890836,43.07424624372754,-89.45071673653675
81032430308,3216 Burke Ave,Residential,Single family,1941,1009,1,219900,119.0,72.0,8568.0,5.712,5.712,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.4150893503893074,43.108170800936854,-89.33455670965891
71006127057,329 Kedzie St,Residential,4 unit Apartment,1956,3584,2,479000,119.0,90.0,10710.0,7.14,7.14,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.7662736118437086,43.104209355234765,-89.34726414546256
70922204064,2006 University Ave,Residential,2 Unit,1926,2676,2,771000,120.0,43.3,5196.0,6.928,6.928,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,1.8051761773052386,43.073225506919734,-89.41999078692085
70935204043,840 Hughes Pl,Residential,Single family,1935,1216,2,141400,120.0,50.0,6000.0,4.0,4.0,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.465824276915645,43.04010014047103,-89.39625034703364
71005345030,3141 James St,Residential,Single family,1948,1150,2,283900,120.0,50.0,6000.0,4.0,4.0,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.8845247281757382,43.097898761988496,-89.33687458840562
81031302037,1129 Ruskin St,Residential,Single family,1935,468,1,236600,120.0,50.0,6000.0,8.0,8.0,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,2.8491764102870896,43.11236041280092,-89.36110446396171
70921318139,3818 Mineral Point Rd,Residential,Single family,1938,1426,2,399900,120.0,50.7,6084.0,4.056,4.056,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.955993776647131,43.061005361548624,-89.43970342120332
71005113031,3313 Thorp St,Residential,Single family,1953,770,1,289000,120.0,51.0,6120.0,4.08,4.08,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.0591405110655,43.098378647409376,-89.33318612343177
71006417119,2121 Winnebago St,Residential,Single family,1909,1226,2,420600,120.0,51.4,6168.0,4.112,4.112,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.122962830332302,43.09483434365328,-89.35256617127854
81033302051,3605 Larson Ct,Residential,Single family,1932,965,2,246500,120.0,53.0,6360.0,4.24,4.24,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.214190623713553,43.11349554751479,-89.31994863136443
81032408131,1229 Carpenter St,Residential,Single family,1998,1012,1,337700,120.0,55.0,6600.0,4.4,4.4,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.5811854599846917,43.11255212059744,-89.33584174408287
81032102155,3573 Ridgeway Ave,Residential,Single family,1930,1738,2,360400,120.0,58.0,6960.0,4.64,4.64,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,4.070214541749706,43.11616982240089,-89.32705744136301
70913105263,1229 E Johnson St,Residential,Single family,1894,1582,2,473400,120.0,59.0,7080.0,4.72,4.72,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.2133096730947732,43.08866827086635,-89.36970026376454
81032103012,3554 Ridgeway Ave,Residential,Single family,1958,1032,1,210300,120.0,60.0,7150.0,4.766666666666667,4.766666666666667,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,4.049248314132779,43.11633453674534,-89.32786589716953
71006416111,2120 Winnebago St,Residential,Single family,1898,1553,2,391400,120.0,60.0,7188.0,4.792,4.792,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.073531083942171,43.094585052795075,-89.35356568399368
81033301152,1213 MacArthur Rd,Residential,Single family,1927,1200,2,299600,120.0,60.0,7200.0,4.8,4.8,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.2399315581832715,43.113250530065805,-89.31902150601343
81032104169,3417 Graceland Ave,Residential,Single family,1954,672,1,214000,120.0,60.0,7200.0,4.8,4.8,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.996606726271077,43.116067104262065,-89.32897729292532
70928114035,2717 Monroe St,Commercial,C-2 parking lot,0,0,0,150200,120.0,60.0,7200.0,4.8,4.8,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,2.6037558916393984,43.05649611708125,-89.42940408173409
70926220058,1122 Haywood Dr,Residential,Single family,1950,1224,1,475400,120.0,68.5,8220.0,5.48,5.48,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.5448406521176719,43.05726428523086,-89.40342568540153
81032104151,3433 Graceland Ave,Residential,Single family,1963,1440,1,260700,120.0,70.0,8400.0,5.6,5.6,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,4.008864366675372,43.11618366376737,-89.32879327553161
